course_id,course_title,category,instructor_id,difficulty_level,duration_hours,price,published_date
c00376,Data Science Course 376,Data Science,i02349,Intermediate,29,112.04,4/26/2021
c00377,AI Course 377,AI,i02942,Intermediate,5,106.17,9/21/2022
c00378,Physics Course 378,Physics,i01663,Intermediate,32,67.38,12/29/2022
c00379,Design Course 379,Design,i01346,Beginner,26,65.46,12/25/2023
c00380,Business Course 380,Business,i07766,Beginner,12,42.97,8/1/2021
c00381,Biology Course 381,Biology,i09449,Beginner,50,37.49,12/10/2022
c00382,Music Course 382,Music,i08207,Beginner,27,74.2,4/22/2021
c00383,Business Course 383,Business,i07900,Advanced,48,108.8,3/23/2022
c00384,Design Course 384,Design,i05238,Intermediate,34,105.42,5/23/2021
c00385,Business Course 385,Business,i07159,Advanced,24,150.25,2/11/2023
c00386,History Course 386,History,i04959,Advanced,33,164.93,11/25/2019
c00387,Music Course 387,Music,i02874,Advanced,9,172.12,6/19/2023
c00388,Biology Course 388,Biology,i02110,Intermediate,22,108.39,8/3/2021
c00389,History Course 389,History,i01537,Advanced,43,136.67,2/17/2019
c00390,AI Course 390,AI,i07134,Advanced,41,164.01,10/26/2023
c00391,Programming Course 391,Programming,i04883,Advanced,20,131.19,12/5/2021
c00392,Biology Course 392,Biology,i02956,Intermediate,6,118.37,6/5/2022
c00393,History Course 393,History,i08238,Advanced,20,178.97,5/13/2022
c00394,History Course 394,History,i01558,Advanced,12,108.71,4/27/2020
c00395,Design Course 395,Design,i05878,Advanced,5,182.49,1/7/2023
c00396,Design Course 396,Design,i07884,Intermediate,12,106.07,10/17/2023
c00397,Business Course 397,Business,i00769,Advanced,50,120.86,2/25/2020
c00398,Business Course 398,Business,i04643,Intermediate,48,53.33,11/12/2020
c00399,Design Course 399,Design,i07132,Advanced,16,142.57,3/12/2023
c00400,Music Course 400,Music,i08337,Beginner,28,36.21,9/15/2021
c00401,AI Course 401,AI,i01396,Advanced,28,183.36,4/24/2019
c00402,Music Course 402,Music,i09017,Beginner,24,76.41,1/27/2022
c00403,Math Course 403,Math,i02473,Intermediate,5,67.91,8/2/2021
c00404,Programming Course 404,Programming,i03688,Intermediate,38,89.95,10/2/2019
c00405,Business Course 405,Business,i07272,Advanced,8,108.94,6/8/2022
c00406,Music Course 406,Music,i01921,Advanced,10,174.09,9/28/2019
c00407,Biology Course 407,Biology,i06169,Beginner,43,68.39,7/8/2022
c00408,Business Course 408,Business,i04244,Intermediate,40,115.35,3/11/2023
c00409,Physics Course 409,Physics,i05511,Advanced,25,164.63,6/3/2023
c00410,Business Course 410,Business,i04397,Beginner,24,71.2,4/5/2019
c00411,Math Course 411,Math,i07395,Intermediate,12,66.04,1/19/2022
c00412,Biology Course 412,Biology,i00812,Intermediate,11,66.61,4/12/2022
c00413,Math Course 413,Math,i04710,Advanced,14,123.01,1/4/2021
c00414,Music Course 414,Music,i03334,Beginner,36,50.44,8/17/2020
c00415,Data Science Course 415,Data Science,i08253,Advanced,9,126.89,12/20/2021
c00416,Physics Course 416,Physics,i05279,Beginner,37,30.14,8/7/2020
c00417,Data Science Course 417,Data Science,i09548,Intermediate,37,92.54,2/19/2022
c00418,Programming Course 418,Programming,i05204,Beginner,32,52.31,6/10/2022
c00419,Biology Course 419,Biology,i06854,Beginner,16,68.68,6/19/2020
c00420,Music Course 420,Music,i00621,Intermediate,7,51.43,3/31/2023
c00421,Music Course 421,Music,i09236,Beginner,22,63.1,1/12/2022
c00422,Physics Course 422,Physics,i00928,Beginner,41,35.02,9/1/2020
c00423,Programming Course 423,Programming,i03362,Beginner,9,56.25,8/10/2020
c00424,Music Course 424,Music,i07634,Intermediate,22,59.07,9/29/2021
c00425,AI Course 425,AI,i00738,Intermediate,47,88.4,4/14/2022
c00426,Data Science Course 426,Data Science,i05440,Advanced,11,144.83,2/17/2023
c00427,Programming Course 427,Programming,i09761,Beginner,51,45.55,8/2/2021
c00428,AI Course 428,AI,i02381,Beginner,12,21.98,4/10/2023
c00429,Programming Course 429,Programming,i05599,Beginner,28,64.15,6/30/2019
c00430,Physics Course 430,Physics,i03041,Intermediate,21,58.1,12/8/2022
c00431,History Course 431,History,i01522,Intermediate,47,101.5,9/14/2020
c00432,Business Course 432,Business,i05637,Beginner,43,21.43,12/15/2022
c00433,Math Course 433,Math,i04343,Beginner,20,37.08,2/19/2020
c00434,Data Science Course 434,Data Science,i02611,Beginner,16,64.65,1/8/2021
c00435,Data Science Course 435,Data Science,i00855,Beginner,19,65.06,10/3/2022
c00436,History Course 436,History,i06072,Advanced,48,155.26,12/13/2022
c00437,Business Course 437,Business,i00710,Advanced,22,143.72,10/24/2019
c00438,Music Course 438,Music,i02624,Beginner,24,59.18,1/18/2022
c00439,Physics Course 439,Physics,i01904,Advanced,45,110.44,10/23/2022
c00440,AI Course 440,AI,i06171,Advanced,36,141.42,11/27/2020
c00441,Programming Course 441,Programming,i02525,Advanced,36,137.48,1/27/2023
c00442,History Course 442,History,i05699,Intermediate,15,91.53,7/30/2023
c00443,Design Course 443,Design,i04594,Intermediate,41,126.81,10/4/2022
c00444,AI Course 444,AI,i09132,Intermediate,31,127.09,6/25/2022
c00445,Design Course 445,Design,i06360,Intermediate,43,52.52,6/12/2023
c00446,History Course 446,History,i01040,Intermediate,54,90.11,12/2/2022
c00447,Biology Course 447,Biology,i07020,Advanced,47,175.14,12/11/2018
c00448,History Course 448,History,i05211,Intermediate,52,56.84,5/17/2021
c00449,AI Course 449,AI,i01896,Beginner,15,61.93,1/5/2023
c00450,Music Course 450,Music,i06302,Intermediate,18,85.36,11/18/2022
c00451,AI Course 451,AI,i01647,Beginner,44,70.23,11/10/2021
c00452,Programming Course 452,Programming,i06967,Advanced,12,168.08,2/15/2023
c00453,History Course 453,History,i03512,Beginner,21,77.66,8/22/2019
c00454,History Course 454,History,i00362,Advanced,37,122.55,1/1/2020
c00455,History Course 455,History,i06740,Beginner,40,71,4/5/2019
c00456,Business Course 456,Business,i01197,Advanced,5,107.52,10/1/2022
c00457,Physics Course 457,Physics,i04745,Advanced,45,186.77,2/11/2022
c00458,Business Course 458,Business,i05278,Intermediate,20,127.91,6/29/2021
c00459,Design Course 459,Design,i09094,Advanced,46,101.32,9/7/2023
c00460,Music Course 460,Music,i08959,Intermediate,45,79.41,5/29/2022
c00461,History Course 461,History,i04856,Advanced,25,175.62,8/12/2022
c00462,Math Course 462,Math,i09945,Advanced,6,158.53,7/14/2021
c00463,History Course 463,History,i02899,Beginner,23,63.25,7/30/2023
c00464,Physics Course 464,Physics,i04407,Beginner,54,43.45,8/18/2022
c00465,Design Course 465,Design,i04629,Beginner,7,75.41,12/17/2019
c00466,Programming Course 466,Programming,i06380,Advanced,51,170.56,1/18/2021
c00467,Physics Course 467,Physics,i05845,Intermediate,18,78.09,6/13/2023
c00468,Programming Course 468,Programming,i00314,Intermediate,6,84.12,10/31/2020
c00469,Data Science Course 469,Data Science,i06839,Intermediate,45,61,1/16/2019
c00470,Programming Course 470,Programming,i01802,Advanced,39,142.73,12/1/2021
c00471,Math Course 471,Math,i00946,Advanced,38,131.17,1/13/2023
c00472,Business Course 472,Business,i05820,Intermediate,42,103.83,11/15/2021
c00473,Programming Course 473,Programming,i05356,Beginner,8,78.25,11/25/2022
c00474,Business Course 474,Business,i03265,Advanced,32,175.34,1/17/2023
c00475,Design Course 475,Design,i03523,Intermediate,9,55.16,3/6/2023
c00476,Design Course 476,Design,i00444,Beginner,43,26.4,10/30/2020
c00477,Data Science Course 477,Data Science,i04426,Advanced,10,149.51,2/22/2022
c00478,Design Course 478,Design,i05617,Advanced,33,138.07,2/27/2023
c00479,Music Course 479,Music,i05437,Intermediate,33,99.33,2/25/2021
c00480,Data Science Course 480,Data Science,i09921,Advanced,7,190.82,6/19/2020
c00481,Physics Course 481,Physics,i06803,Advanced,50,191.34,5/22/2023
c00482,AI Course 482,AI,i09603,Beginner,39,67.37,7/3/2022
c00483,Design Course 483,Design,i06245,Intermediate,11,106.4,9/17/2021
c00484,AI Course 484,AI,i09120,Advanced,21,108.61,3/9/2022
c00485,Biology Course 485,Biology,i04310,Advanced,29,126.09,9/16/2022
c00486,Music Course 486,Music,i00907,Intermediate,43,112.87,3/23/2021
c00487,Biology Course 487,Biology,i09582,Beginner,8,28.78,5/20/2020
c00488,History Course 488,History,i07098,Advanced,13,119.57,7/14/2022
c00489,AI Course 489,AI,i01020,Beginner,52,49.49,7/9/2022
c00490,Design Course 490,Design,i01972,Intermediate,43,102.15,10/27/2019
c00491,Data Science Course 491,Data Science,i05134,Intermediate,44,77.37,8/16/2019
c00492,Programming Course 492,Programming,i06357,Beginner,51,75.36,3/5/2018
c00493,Business Course 493,Business,i05593,Beginner,41,75.89,4/17/2020
c00494,Data Science Course 494,Data Science,i04650,Intermediate,14,103.28,1/15/2023
c00495,Programming Course 495,Programming,i01679,Advanced,46,172.67,8/7/2019
c00496,Data Science Course 496,Data Science,i07442,Advanced,50,191.97,7/19/2021
c00497,Business Course 497,Business,i00651,Beginner,50,33.93,11/17/2020
c00498,History Course 498,History,i06108,Intermediate,28,82.01,7/24/2023
c00499,Math Course 499,Math,i02355,Beginner,28,54,7/9/2021
c00500,Physics Course 500,Physics,i04459,Beginner,26,51.06,2/11/2021
c00501,Math Course 501,Math,i08610,Advanced,42,144.05,12/4/2022
c00502,Biology Course 502,Biology,i05698,Advanced,35,166.22,4/8/2023
c00503,Programming Course 503,Programming,i05322,Advanced,8,152.43,5/21/2020
c00504,Programming Course 504,Programming,i09101,Beginner,8,46.62,8/8/2019
c00505,Programming Course 505,Programming,i07887,Intermediate,10,93.36,10/30/2021
c00506,Biology Course 506,Biology,i04311,Beginner,44,71.57,1/3/2021
c00507,Design Course 507,Design,i04826,Advanced,18,108.34,8/29/2022
c00508,Business Course 508,Business,i01316,Intermediate,32,120.84,9/21/2021
c00509,History Course 509,History,i00210,Intermediate,17,101.75,8/7/2023
c00510,Music Course 510,Music,i04635,Beginner,46,64.36,7/26/2022
c00511,History Course 511,History,i01041,Advanced,33,166.35,7/18/2022
c00512,Music Course 512,Music,i09727,Beginner,29,20.9,3/13/2022
c00513,History Course 513,History,i01293,Beginner,8,75.4,11/25/2023
c00514,Data Science Course 514,Data Science,i05128,Beginner,42,53.26,3/1/2021
c00515,Physics Course 515,Physics,i01455,Intermediate,13,89,1/8/2022
c00516,Design Course 516,Design,i05792,Intermediate,5,104.6,1/13/2022
c00517,Biology Course 517,Biology,i02461,Beginner,36,71.27,4/26/2021
c00518,Design Course 518,Design,i02703,Advanced,37,118.05,7/31/2023
c00519,Data Science Course 519,Data Science,i01774,Beginner,35,29.05,12/23/2021
c00520,Programming Course 520,Programming,i08186,Advanced,29,121.52,10/10/2022
c00521,Data Science Course 521,Data Science,i00675,Intermediate,8,65.09,7/11/2021
c00522,Biology Course 522,Biology,i07057,Advanced,41,122.68,11/28/2022
c00523,Data Science Course 523,Data Science,i00375,Beginner,43,45.63,1/1/2022
c00524,History Course 524,History,i00902,Intermediate,19,129.82,10/1/2023
c00525,Physics Course 525,Physics,i06028,Advanced,51,138.16,2/8/2022
c00526,Physics Course 526,Physics,i07563,Beginner,12,64.73,3/14/2020
c00527,History Course 527,History,i00803,Beginner,51,32.21,9/18/2023
c00528,Design Course 528,Design,i07823,Beginner,50,40.24,1/18/2022
c00529,Math Course 529,Math,i02086,Beginner,35,78.09,2/6/2023
c00530,Physics Course 530,Physics,i05453,Advanced,14,146.38,6/3/2022
c00531,Physics Course 531,Physics,i01956,Advanced,7,178.42,7/6/2021
c00532,Music Course 532,Music,i08781,Beginner,50,48.6,1/26/2022
c00533,AI Course 533,AI,i04969,Intermediate,53,115.59,9/19/2023
c00534,History Course 534,History,i03737,Advanced,44,109.05,6/26/2023
c00535,Business Course 535,Business,i04263,Intermediate,32,121.04,11/22/2022
c00536,Design Course 536,Design,i06101,Intermediate,34,54.02,5/4/2023
c00537,Math Course 537,Math,i00684,Beginner,29,26.76,12/25/2023
c00538,History Course 538,History,i06991,Advanced,28,156.89,6/24/2022
c00539,History Course 539,History,i06108,Beginner,36,63.11,2/19/2022
c00540,Biology Course 540,Biology,i00521,Beginner,43,56.1,6/28/2023
c00541,History Course 541,History,i04570,Advanced,7,197.88,12/22/2021
c00542,Programming Course 542,Programming,i01417,Advanced,7,136.25,1/14/2022
c00543,Programming Course 543,Programming,i03902,Beginner,7,47.25,3/17/2023
c00544,History Course 544,History,i07007,Beginner,38,69.8,5/11/2022
c00545,Biology Course 545,Biology,i02361,Advanced,51,189.23,1/22/2020
c00546,Math Course 546,Math,i00719,Intermediate,46,60.87,11/14/2022
c00547,Music Course 547,Music,i00741,Advanced,31,127.34,10/10/2020
c00548,Biology Course 548,Biology,i05724,Beginner,54,51.99,4/9/2023
c00549,Design Course 549,Design,i04060,Advanced,43,131.46,5/11/2023
c00550,Data Science Course 550,Data Science,i08865,Beginner,39,21.95,3/28/2021
c00551,Data Science Course 551,Data Science,i05616,Intermediate,37,121.7,3/26/2023
c00552,Physics Course 552,Physics,i04282,Intermediate,12,77.99,11/19/2022
c00553,Data Science Course 553,Data Science,i06114,Advanced,29,179.11,10/10/2021
c00554,Data Science Course 554,Data Science,i05242,Advanced,37,153.5,12/26/2022
c00555,AI Course 555,AI,i04367,Beginner,44,79.5,11/17/2022
c00556,History Course 556,History,i02563,Advanced,35,119.44,11/20/2022
c00557,Biology Course 557,Biology,i02366,Intermediate,17,61.7,1/1/2022
c00558,History Course 558,History,i05301,Beginner,54,30.34,12/6/2023
c00559,Business Course 559,Business,i07675,Intermediate,46,60.67,10/10/2020
c00560,Math Course 560,Math,i05894,Advanced,43,100.9,11/5/2022
c00561,Data Science Course 561,Data Science,i09145,Beginner,35,46.53,10/26/2022
c00562,Design Course 562,Design,i06065,Advanced,5,142.39,4/19/2023
c00563,Design Course 563,Design,i03542,Advanced,28,155.65,10/22/2019
c00564,Biology Course 564,Biology,i02787,Intermediate,48,61.86,1/9/2023
c00565,Math Course 565,Math,i05108,Intermediate,30,124,2/4/2022
c00566,Math Course 566,Math,i05113,Intermediate,50,117.94,1/16/2020
c00567,Music Course 567,Music,i04267,Beginner,11,52.55,12/20/2023
c00568,Biology Course 568,Biology,i02406,Beginner,53,23.36,4/1/2022
c00569,Design Course 569,Design,i08751,Advanced,28,124.59,11/18/2021
c00570,Music Course 570,Music,i00181,Advanced,34,138.65,4/6/2020
c00571,Programming Course 571,Programming,i00757,Intermediate,40,77.44,4/2/2022
c00572,History Course 572,History,i04514,Intermediate,6,72.61,10/23/2023
c00573,Data Science Course 573,Data Science,i07429,Advanced,20,179.8,8/31/2018
c00574,Math Course 574,Math,i04607,Advanced,49,150.15,7/14/2023
c00575,Data Science Course 575,Data Science,i04041,Beginner,27,27.49,8/15/2019
c00576,Data Science Course 576,Data Science,i03343,Intermediate,32,119.97,7/28/2019
c00577,AI Course 577,AI,i03968,Intermediate,13,64.03,10/28/2021
c00578,Music Course 578,Music,i05160,Advanced,39,139.29,10/9/2020
c00579,Physics Course 579,Physics,i09040,Advanced,13,189.41,3/16/2023
c00580,Physics Course 580,Physics,i09733,Advanced,50,121.18,9/23/2023
c00581,Physics Course 581,Physics,i06822,Intermediate,38,93.11,2/19/2023
c00582,Programming Course 582,Programming,i06641,Beginner,40,68.56,12/16/2023
c00583,Business Course 583,Business,i02078,Beginner,25,31.34,7/7/2019
c00584,Math Course 584,Math,i08908,Intermediate,49,56.48,7/17/2022
c00585,Biology Course 585,Biology,i00013,Advanced,35,146.83,4/12/2018
c00586,Biology Course 586,Biology,i06787,Advanced,21,151.74,2/14/2022
c00587,Data Science Course 587,Data Science,i09047,Advanced,44,187.65,11/11/2020
c00588,Biology Course 588,Biology,i03982,Intermediate,6,92.58,1/6/2022
c00589,Biology Course 589,Biology,i05727,Intermediate,11,106.64,7/21/2023
c00590,Programming Course 590,Programming,i03985,Beginner,14,29.93,3/17/2022
c00591,Physics Course 591,Physics,i08568,Intermediate,10,77.43,6/1/2022
c00592,Physics Course 592,Physics,i06785,Advanced,45,183.19,7/25/2023
c00593,Design Course 593,Design,i00170,Intermediate,31,92.69,3/1/2022
c00594,Programming Course 594,Programming,i07915,Beginner,45,44.72,10/1/2021
c00595,Math Course 595,Math,i05852,Beginner,13,67.97,2/17/2020
c00596,Design Course 596,Design,i05678,Beginner,21,26.38,9/6/2022
c00597,Math Course 597,Math,i08414,Beginner,19,50.06,7/28/2021
c00598,History Course 598,History,i06464,Intermediate,31,77.78,8/13/2023
c00599,Data Science Course 599,Data Science,i02429,Intermediate,50,55.37,3/29/2022
c00600,Programming Course 600,Programming,i00329,Beginner,28,29.59,5/4/2020
c00601,AI Course 601,AI,i08812,Advanced,15,116.76,3/24/2021
c00602,Design Course 602,Design,i09638,Advanced,46,194.35,9/15/2022
c00603,Music Course 603,Music,i05814,Beginner,35,24.24,6/20/2023
c00604,Design Course 604,Design,i00626,Intermediate,15,80.13,8/14/2022
c00605,Math Course 605,Math,i01028,Advanced,29,128.49,10/9/2023
c00606,Design Course 606,Design,i03886,Beginner,43,22.64,11/6/2023
c00607,Design Course 607,Design,i04125,Intermediate,19,70.85,12/9/2023
c00608,History Course 608,History,i06072,Beginner,18,58.06,5/28/2023
c00609,Business Course 609,Business,i04676,Advanced,23,188.29,10/7/2022
c00610,History Course 610,History,i01901,Beginner,38,56.31,11/26/2020
c00611,Data Science Course 611,Data Science,i09142,Advanced,9,149.41,11/8/2020
c00612,Business Course 612,Business,i00199,Intermediate,39,105.31,6/27/2022
c00613,Math Course 613,Math,i02597,Advanced,33,193.82,1/4/2022
c00614,Math Course 614,Math,i03700,Intermediate,46,128.77,11/7/2019
c00615,Design Course 615,Design,i00881,Advanced,39,190.45,6/4/2021
c00616,Design Course 616,Design,i04159,Advanced,21,192.8,8/16/2022
c00617,Data Science Course 617,Data Science,i08865,Advanced,50,195.68,3/14/2019
c00618,Physics Course 618,Physics,i04282,Beginner,20,68.92,5/24/2023
c00619,Math Course 619,Math,i05630,Advanced,47,104.86,12/1/2022
c00620,AI Course 620,AI,i04169,Beginner,43,67.34,5/30/2023
c00621,AI Course 621,AI,i03392,Intermediate,51,99.91,2/5/2020
c00622,AI Course 622,AI,i00923,Advanced,41,100.54,3/4/2023
c00623,Physics Course 623,Physics,i04574,Beginner,44,44.61,2/11/2023
c00624,History Course 624,History,i00513,Intermediate,43,126.81,5/21/2022
c00625,Music Course 625,Music,i09939,Beginner,41,60.02,11/12/2023
c00626,Business Course 626,Business,i06886,Beginner,38,24.72,9/28/2021
c00627,Design Course 627,Design,i01830,Intermediate,49,92.03,12/13/2021
c00628,Physics Course 628,Physics,i07173,Advanced,14,172.36,7/24/2023
c00629,Music Course 629,Music,i07486,Beginner,25,29.21,11/17/2022
c00630,Math Course 630,Math,i00347,Intermediate,29,64.75,10/3/2022
