enrollment_id,student_id,course_id,enrollment_date,status,progress_percent
E000559,S020010,C007784,2024-09-02,Completed,49
E000560,S040252,C005710,2024-09-02,Active,53
E000561,S024475,C003685,2023-09-06,Active,83
E000562,S001061,C040119,2024-11-30,Dropped,62
E000563,S042458,C047268,2024-12-30,Completed,42
E000564,S037390,C031997,2024-05-25,Dropped,22
E000565,S039732,C043660,2024-01-08,Dropped,61
E000566,S041827,C036084,2024-01-27,Active,83
E000567,S034261,C010875,2024-05-10,Completed,86
E000568,S004074,C023517,2024-11-08,Dropped,43
E000569,S038675,C037522,2024-05-27,Dropped,93
E000570,S027803,C038357,2024-07-29,Completed,37
E000571,S034519,C017952,2024-09-05,Completed,26
E000572,S012035,C023836,2024-12-30,Active,34
E000573,S013681,C005682,2024-10-15,Active,45
E000574,S043739,C010525,2024-06-05,Dropped,0
E000575,S039925,C028030,2024-12-03,Completed,40
E000576,S022730,C045100,2024-08-02,Dropped,19
E000577,S022774,C035652,2024-09-20,Dropped,89
E000578,S015024,C013333,2024-05-05,Completed,23
E000579,S015871,C028413,2024-12-02,Completed,59
E000580,S026754,C030568,2024-07-01,Completed,90
E000581,S033734,C008468,2024-10-10,Dropped,37
E000582,S045994,C014674,2024-12-22,Dropped,96
E000583,S024736,C017768,2024-09-22,Completed,69
E000584,S011618,C044136,2024-10-14,Dropped,81
E000585,S041806,C035280,2024-01-21,Dropped,60
E000586,S023901,C004550,2024-10-01,Completed,81
E000587,S002378,C018713,2024-10-25,Active,32
E000588,S011322,C022405,2023-01-11,Active,6
E000589,S017444,C046319,2023-12-10,Active,45
E000590,S030658,C017290,2024-12-27,Dropped,88
E000591,S037829,C017775,2023-02-04,Dropped,98
E000592,S025650,C011369,2024-11-03,Active,22
E000593,S014463,C015754,2024-09-10,Dropped,53
E000594,S008016,C017804,2024-12-21,Active,44
E000595,S028597,C035922,2024-10-30,Dropped,100
E000596,S002687,C027113,2024-11-23,Completed,62
E000597,S029113,C039938,2024-08-26,Completed,15
E000598,S020995,C001521,2024-12-18,Completed,80
E000599,S015090,C012503,2022-03-31,Dropped,1
E000600,S007625,C009436,2024-05-25,Completed,94
E000601,S016031,C029743,2024-10-28,Dropped,99
E000602,S008984,C033201,2023-06-24,Dropped,57
E000603,S017096,C020613,2024-11-14,Completed,86
E000604,S028419,C011718,2023-05-18,Dropped,50
E000605,S044056,C038036,2024-06-05,Completed,59
E000606,S036230,C020546,2024-11-26,Completed,36
E000607,S000130,C018327,2024-12-15,Active,7
E000608,S012316,C030486,2024-12-19,Dropped,26
E000609,S010764,C047345,2024-11-01,Active,66
E000610,S014337,C040242,2023-01-26,Dropped,70
E000611,S011558,C002809,2024-07-28,Active,54
E000612,S013002,C021790,2024-09-10,Dropped,39
E000613,S030345,C012012,2024-05-17,Active,35
E000614,S038065,C044196,2024-09-11,Dropped,71
E000615,S008573,C027236,2024-12-06,Dropped,11
E000616,S001538,C029219,2024-12-02,Completed,87
E000617,S049129,C007360,2024-11-16,Active,14
E000618,S045723,C025110,2024-08-11,Dropped,85
E000619,S035358,C018427,2024-04-28,Dropped,47
E000620,S019778,C044677,2024-11-15,Dropped,80
E000621,S010069,C013005,2024-07-13,Active,65
E000622,S020835,C036582,2024-12-05,Active,30
E000623,S015880,C009216,2024-12-29,Completed,64
E000624,S033202,C023159,2024-12-20,Active,8
E000625,S004102,C040846,2023-05-25,Active,15
E000626,S036842,C044521,2024-12-22,Completed,4
E000627,S035249,C028109,2024-12-30,Active,100
E000628,S040397,C048945,2024-12-28,Completed,73
E000629,S034284,C021301,2024-12-07,Completed,2
E000630,S049491,C013725,2023-08-24,Active,30
E000631,S022917,C031488,2024-10-29,Active,34
E000632,S001974,C018435,2024-12-19,Dropped,70
E000633,S012828,C005262,2024-11-07,Completed,8
E000634,S035465,C038977,2024-12-06,Active,25
E000635,S033659,C037179,2023-07-07,Dropped,96
E000636,S018402,C047177,2024-12-27,Active,20
E000637,S015493,C014909,2023-12-07,Active,79
E000638,S033923,C044644,2024-03-30,Completed,66
E000639,S035920,C029035,2024-06-14,Dropped,47
E000640,S015076,C022594,2023-05-22,Completed,46
E000641,S037930,C000753,2024-10-02,Dropped,36
E000642,S029095,C020816,2024-07-15,Dropped,20
E000643,S006379,C016755,2024-07-30,Completed,100
E000644,S039268,C005313,2024-07-21,Active,18
E000645,S011764,C014539,2023-09-19,Active,92
E000646,S043676,C007642,2024-12-16,Dropped,95
E000647,S041721,C018939,2023-11-22,Dropped,60
E000648,S006644,C017663,2024-11-09,Active,18
E000649,S022125,C016729,2024-09-09,Active,30
E000650,S015429,C038854,2024-12-29,Completed,85
E000651,S026489,C027166,2024-12-19,Dropped,44
E000652,S009432,C023642,2024-07-10,Completed,39
E000653,S018789,C019742,2024-12-30,Completed,26
E000654,S006233,C028411,2023-11-09,Completed,52
E000655,S000727,C049780,2024-12-22,Active,44
E000656,S019111,C001407,2022-12-01,Dropped,49
E000657,S008366,C003182,2024-12-30,Completed,5
E000658,S044969,C037761,2024-11-19,Completed,22
E000659,S009333,C023751,2024-06-22,Completed,53
E000660,S036482,C004284,2024-10-04,Completed,99
E000661,S049173,C049266,2024-12-30,Active,24
E000662,S002720,C039308,2024-11-27,Active,77
E000663,S013731,C022200,2022-08-29,Dropped,13
E000664,S010396,C006696,2024-12-19,Dropped,19
E000665,S012362,C018939,2023-03-22,Active,64
E000666,S031920,C029189,2024-10-29,Completed,27
E000667,S034899,C008297,2024-11-14,Dropped,85
E000668,S000154,C015255,2024-11-13,Completed,52
E000669,S027153,C044691,2024-03-24,Completed,5
E000670,S012254,C048302,2024-05-24,Completed,21
E000671,S021118,C031988,2024-09-10,Dropped,45
E000672,S039156,C039777,2024-11-20,Completed,87
E000673,S030252,C023769,2024-04-02,Completed,97
E000674,S004323,C000581,2024-12-19,Completed,40
E000675,S000360,C049276,2024-11-09,Completed,88
E000676,S018616,C037576,2024-10-01,Dropped,45
E000677,S024144,C031609,2024-12-29,Dropped,82
E000678,S004391,C014578,2024-12-08,Completed,13
E000679,S045145,C010447,2024-12-19,Dropped,82
E000680,S035215,C022491,2024-12-26,Completed,24
E000681,S002405,C041191,2024-07-29,Active,41
E000682,S036859,C036848,2022-08-16,Completed,98
E000683,S006296,C048275,2024-11-05,Active,40
E000684,S036689,C038379,2024-10-27,Completed,31
E000685,S015862,C011604,2024-03-26,Active,39
E000686,S019229,C036352,2024-11-28,Active,73
E000687,S017737,C007065,2024-07-09,Active,79
E000688,S019306,C042580,2024-06-16,Active,74
E000689,S025674,C034306,2024-10-29,Active,56
E000690,S041350,C049334,2024-11-14,Dropped,21
E000691,S026905,C022572,2024-12-13,Completed,56
E000692,S003045,C033180,2024-09-22,Dropped,53
E000693,S036533,C000107,2024-09-19,Dropped,75
E000694,S033136,C010029,2024-10-24,Dropped,90
E000695,S029355,C000880,2023-02-04,Completed,40
E000696,S024794,C045569,2024-08-31,Active,79
E000697,S009489,C007119,2024-12-06,Active,68
E000698,S042780,C027995,2023-10-26,Active,72
E000699,S004046,C027400,2024-12-03,Completed,16
E000700,S015123,C036806,2023-06-09,Active,57
E000701,S013692,C042366,2023-10-11,Completed,6
E000702,S015297,C017929,2024-04-25,Dropped,96
E000703,S029369,C039869,2023-08-24,Dropped,0
E000704,S011236,C017519,2024-11-10,Completed,39
E000705,S046409,C016866,2024-02-15,Active,30
E000706,S001410,C018861,2024-12-26,Completed,4
E000707,S028573,C041056,2024-12-23,Dropped,35
E000708,S020104,C011605,2024-11-29,Completed,95
E000709,S041459,C011269,2023-03-17,Dropped,76
E000710,S022588,C025884,2023-11-25,Dropped,16
E000711,S010912,C016928,2024-11-13,Dropped,5
E000712,S043528,C002274,2023-06-18,Completed,26
E000713,S023490,C012600,2024-10-16,Dropped,58
E000714,S041013,C025826,2024-09-24,Active,22
E000715,S013663,C010505,2024-10-15,Active,53
E000716,S037432,C021762,2024-05-06,Active,53
E000717,S015033,C041222,2023-08-19,Completed,73
E000718,S017559,C036620,2024-09-15,Dropped,28
E000719,S046508,C003477,2024-12-12,Completed,31
E000720,S038594,C005541,2024-10-15,Dropped,24
E000721,S032268,C030525,2024-12-27,Completed,72
E000722,S029333,C035793,2023-06-13,Dropped,100
E000723,S027079,C026308,2024-06-26,Active,36
E000724,S022131,C044365,2024-12-27,Active,81
E000725,S029392,C043259,2024-10-27,Completed,74
E000726,S019797,C024116,2024-02-04,Dropped,22
E000727,S001074,C018744,2024-12-20,Completed,50
E000728,S001512,C026904,2024-06-25,Dropped,76
E000729,S030003,C035457,2024-11-06,Dropped,89
E000730,S002322,C032342,2023-03-11,Dropped,78
E000731,S032566,C045730,2024-12-13,Completed,80
E000732,S016382,C000909,2024-12-26,Active,79
E000733,S035590,C000213,2024-07-30,Dropped,8
E000734,S001043,C009215,2023-05-03,Active,6
E000735,S025679,C034097,2024-08-05,Active,50
E000736,S027419,C006953,2024-12-10,Active,14
E000737,S040351,C038887,2024-11-06,Dropped,1
E000738,S006601,C014834,2024-12-22,Active,5
E000739,S041716,C035946,2024-12-24,Completed,61
E000740,S035733,C038084,2024-11-27,Active,85
E000741,S011749,C040142,2024-08-08,Dropped,28
E000742,S011914,C048180,2024-06-27,Active,47
E000743,S022228,C035186,2024-11-26,Dropped,0
E000744,S023359,C034655,2024-11-03,Active,71
E000745,S020784,C048471,2024-07-03,Completed,6
E000746,S031533,C008981,2023-10-18,Completed,91
E000747,S014637,C025988,2024-12-13,Active,75
E000748,S020861,C041375,2024-09-28,Active,32
E000749,S035864,C005934,2024-09-03,Completed,43
E000750,S024337,C022877,2024-08-09,Completed,92
E000751,S037804,C041389,2024-06-23,Completed,77
E000752,S038511,C000880,2024-12-08,Active,77
E000753,S037698,C039255,2024-10-28,Active,38
E000754,S048326,C048177,2024-12-20,Active,70
E000755,S029527,C025878,2024-12-13,Dropped,53
E000756,S048394,C010604,2024-08-12,Active,2
E000757,S025040,C018056,2024-12-03,Completed,77
E000758,S033305,C002167,2024-10-08,Dropped,52
E000759,S006908,C017378,2024-10-03,Active,23
E000760,S043980,C018251,2024-10-22,Completed,18
E000761,S013738,C003541,2024-07-13,Active,66
E000762,S042678,C045732,2024-09-16,Active,74
E000763,S001818,C021065,2024-12-01,Completed,63
E000764,S021390,C012769,2024-11-10,Completed,46
E000765,S044120,C045939,2022-10-30,Active,0
E000766,S036592,C034096,2023-02-27,Active,72
E000767,S043224,C021494,2024-12-07,Dropped,69
E000768,S025859,C038248,2024-09-12,Completed,0
E000769,S005170,C036233,2024-04-29,Active,92
E000770,S043240,C011187,2024-09-15,Dropped,18
E000771,S049552,C002371,2024-12-11,Dropped,68
E000772,S013847,C033079,2024-09-18,Completed,34
E000773,S009902,C006250,2024-07-24,Dropped,80
E000774,S018292,C014761,2024-09-25,Dropped,98
E000775,S031632,C011939,2024-12-30,Completed,22
E000776,S032217,C009153,2024-12-18,Dropped,1
E000777,S016492,C005548,2024-01-21,Completed,95
E000778,S045953,C021638,2023-12-30,Completed,99
E000779,S041710,C023245,2024-09-30,Dropped,10
E000780,S025107,C034334,2024-12-12,Dropped,25
E000781,S038395,C015106,2024-06-04,Completed,37
E000782,S035115,C002075,2024-04-10,Completed,86
E000783,S011813,C024795,2024-12-12,Completed,59
E000784,S007470,C004372,2024-11-27,Completed,18
E000785,S014919,C046923,2024-12-30,Completed,6
E000786,S043070,C010708,2024-01-10,Completed,13
E000787,S031209,C005673,2023-10-21,Active,61
E000788,S039923,C042914,2023-10-28,Completed,59
E000789,S003542,C044642,2023-02-13,Dropped,46
E000790,S031246,C015490,2024-12-29,Completed,71
E000791,S032064,C005914,2024-12-22,Active,78
E000792,S023409,C010222,2023-12-11,Active,71
E000793,S016732,C027844,2024-12-25,Active,54
E000794,S038326,C033186,2024-12-17,Completed,46
E000795,S005632,C001353,2024-11-05,Active,43
E000796,S040492,C002244,2024-09-04,Completed,54
E000797,S029078,C040881,2024-09-05,Active,93
E000798,S029433,C034628,2024-08-18,Dropped,7
E000799,S040735,C044553,2024-05-04,Dropped,73
E000800,S013737,C046975,2024-12-26,Completed,14
E000801,S040422,C045023,2024-08-16,Completed,81
E000802,S016406,C005406,2024-12-26,Active,16
E000803,S040199,C008657,2023-04-27,Dropped,32
E000804,S045204,C033687,2024-11-06,Dropped,44
E000805,S013290,C015532,2024-10-21,Active,20
E000806,S049339,C000874,2024-11-24,Completed,64
E000807,S008790,C022311,2024-07-03,Completed,37
E000808,S019386,C035059,2024-10-26,Active,78
E000809,S010744,C049740,2023-07-31,Dropped,85
E000810,S001276,C008259,2024-11-28,Dropped,23
E000811,S013884,C013465,2021-10-30,Completed,98
E000812,S005492,C047800,2024-02-07,Completed,43
E000813,S025659,C003694,2024-03-11,Completed,59
E000814,S010170,C042063,2024-02-08,Dropped,89
E000815,S019768,C012683,2024-08-23,Dropped,100
E000816,S029285,C008941,2024-08-14,Completed,36
E000817,S022447,C045374,2024-03-02,Completed,49
E000818,S016270,C006834,2023-09-20,Active,63
E000819,S001107,C007352,2024-12-28,Completed,20
E000820,S019941,C020549,2024-09-16,Dropped,55
E000821,S009511,C018933,2023-10-17,Completed,70
E000822,S004452,C009149,2024-12-25,Completed,96
E000823,S029870,C025836,2023-10-30,Completed,2
E000824,S039985,C049135,2024-11-26,Completed,83
E000825,S037453,C047458,2022-10-17,Completed,49
E000826,S036837,C035699,2024-12-22,Active,72
E000827,S023679,C047611,2024-03-30,Active,46
E000828,S026921,C017433,2023-04-15,Active,24
E000829,S020364,C028492,2023-12-11,Dropped,77
E000830,S003649,C014304,2024-12-26,Completed,39
E000831,S026738,C024751,2024-11-11,Active,5
E000832,S008154,C047817,2024-12-11,Dropped,83
E000833,S007128,C027805,2024-11-14,Completed,21
E000834,S042325,C019541,2024-08-28,Active,4
E000835,S038739,C010453,2023-11-20,Dropped,6
E000836,S031701,C023329,2024-07-30,Dropped,23
E000837,S025045,C010627,2024-08-11,Completed,32
E000838,S006697,C039060,2024-07-24,Completed,56
E000839,S027040,C022047,2024-06-24,Active,56
E000840,S042512,C035066,2024-11-09,Active,50
E000841,S022377,C047566,2024-12-23,Dropped,87
E000842,S047721,C009362,2024-12-22,Dropped,97
E000843,S025961,C002489,2024-08-24,Active,60
E000844,S008863,C016834,2024-02-02,Completed,41
E000845,S048254,C041154,2024-04-12,Dropped,96
E000846,S046085,C005933,2024-10-24,Active,93
E000847,S021836,C018822,2023-06-07,Active,16
E000848,S006942,C024269,2024-11-29,Active,74
E000849,S019554,C018203,2024-12-26,Active,87
E000850,S027149,C029288,2024-04-03,Completed,83
E000851,S031779,C032470,2024-06-10,Active,14
E000852,S002124,C024404,2024-12-25,Active,30
E000853,S004506,C018770,2024-11-26,Dropped,1
E000854,S000611,C018606,2024-10-08,Active,53
E000855,S011620,C046722,2024-12-20,Active,62
E000856,S026743,C034653,2022-06-29,Completed,68
E000857,S021684,C016232,2023-07-22,Dropped,48
E000858,S036558,C045255,2024-02-01,Dropped,24
E000859,S043962,C004737,2024-09-11,Completed,88
E000860,S027041,C049643,2024-12-11,Active,63
E000861,S003016,C031518,2024-02-18,Completed,21
E000862,S010639,C025682,2024-03-16,Completed,50
E000863,S028630,C043400,2024-07-12,Active,71
E000864,S032233,C007299,2023-03-11,Active,3
E000865,S024947,C011719,2023-07-01,Dropped,7
E000866,S017253,C048805,2024-12-17,Dropped,58
E000867,S023096,C022117,2024-12-19,Active,66
E000868,S045643,C009330,2024-08-23,Completed,38
E000869,S047658,C013600,2024-06-20,Active,52
E000870,S013439,C030634,2024-05-28,Dropped,50
E000871,S028742,C002467,2024-07-16,Active,55
E000872,S021838,C028884,2024-11-06,Active,48
E000873,S023175,C045295,2024-09-04,Active,86
E000874,S043555,C035029,2024-12-28,Completed,37
E000875,S023366,C029816,2024-11-16,Completed,97
E000876,S003604,C018999,2024-10-17,Dropped,98
E000877,S039335,C015882,2024-06-13,Dropped,61
E000878,S021834,C018137,2023-07-14,Completed,9
E000879,S008213,C035712,2024-12-30,Dropped,2
E000880,S010145,C033380,2024-12-15,Active,65
E000881,S041440,C022399,2024-03-29,Active,26
E000882,S031932,C046483,2024-11-27,Active,46
E000883,S012928,C010945,2024-09-27,Dropped,48
E000884,S030327,C026239,2024-08-13,Completed,6
E000885,S013302,C024615,2024-12-24,Active,24
E000886,S033351,C044246,2024-11-07,Dropped,46
E000887,S022025,C007228,2023-06-27,Active,64
E000888,S033751,C031117,2024-11-20,Active,84
E000889,S042325,C030382,2023-10-11,Completed,2
E000890,S008947,C020284,2024-05-07,Completed,22
E000891,S007386,C046142,2024-04-11,Dropped,33
E000892,S036227,C035436,2024-11-04,Completed,69
E000893,S015760,C048731,2024-11-14,Active,52
E000894,S023381,C018896,2024-01-20,Dropped,18
E000895,S039999,C016566,2023-05-17,Active,16
E000896,S026372,C009380,2024-06-12,Completed,47
E000897,S001990,C027889,2024-10-05,Dropped,4
E000898,S002694,C002127,2024-12-20,Completed,88
E000899,S033546,C048044,2024-12-23,Active,7
E000900,S044424,C003469,2024-12-23,Active,74
E000901,S042673,C036387,2024-11-21,Completed,84
E000902,S025114,C039669,2024-09-02,Active,71
E000903,S048078,C042975,2023-07-10,Dropped,64
E000904,S048473,C027050,2024-06-24,Active,56
E000905,S039527,C004445,2023-04-12,Dropped,46
E000906,S031339,C018834,2024-04-26,Completed,96
E000907,S031265,C032252,2023-07-18,Dropped,82
E000908,S004193,C025018,2024-07-05,Dropped,43
E000909,S036286,C008487,2024-12-18,Completed,73
E000910,S040697,C006346,2024-07-02,Dropped,77
E000911,S048151,C017555,2024-08-22,Completed,86
E000912,S028308,C012203,2024-06-18,Active,5
E000913,S014781,C035855,2021-06-14,Dropped,0
E000914,S042677,C000363,2024-10-30,Dropped,86
E000915,S001527,C049506,2024-10-11,Active,39
E000916,S023248,C020705,2024-07-18,Completed,74
E000917,S010035,C038951,2024-09-16,Completed,2
E000918,S049771,C012607,2024-08-14,Completed,88
E000919,S041562,C039635,2024-11-14,Active,66
E000920,S048053,C035855,2022-05-06,Active,39
E000921,S040272,C021639,2024-11-12,Active,43
E000922,S038776,C033726,2024-08-07,Dropped,84
E000923,S025320,C003148,2024-12-14,Dropped,8
E000924,S013636,C035811,2024-07-27,Dropped,40
E000925,S014039,C046036,2024-05-18,Completed,42
E000926,S023463,C020209,2024-12-23,Dropped,48
E000927,S036150,C031109,2024-02-20,Active,33
E000928,S004992,C015629,2024-06-08,Completed,88
E000929,S041770,C022130,2024-12-12,Active,41
E000930,S031174,C033197,2024-07-06,Dropped,72
E000931,S026238,C036591,2024-09-13,Active,99
E000932,S017538,C035129,2024-12-13,Dropped,7
E000933,S038993,C026979,2024-06-22,Dropped,16
E000934,S008913,C042539,2024-09-04,Completed,92
E000935,S035159,C021160,2024-11-15,Dropped,49
E000936,S025350,C005951,2024-12-28,Active,65
E000937,S004028,C043670,2024-09-20,Active,46
E000938,S018303,C046857,2023-10-26,Completed,14
E000939,S006278,C032024,2024-08-15,Dropped,55
E000940,S025136,C041342,2024-10-07,Active,9
E000941,S015111,C004944,2022-05-12,Active,93
E000942,S044931,C016344,2024-10-21,Dropped,94
E000943,S003763,C023204,2024-11-24,Completed,18
E000944,S033062,C042448,2024-09-23,Dropped,81
E000945,S037454,C020538,2024-10-23,Active,28
E000946,S016914,C043308,2024-12-26,Dropped,53
E000947,S012526,C016093,2024-11-28,Completed,23
E000948,S011370,C039247,2024-12-21,Completed,97
E000949,S036258,C032795,2024-12-23,Active,76
E000950,S003778,C024491,2024-04-05,Completed,30
E000951,S023273,C004813,2024-11-02,Dropped,27
